,Name,Global_Sales,NA_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,index,Year_of_Release,Genre,Publisher,Developer,Rating
4312,Power Rangers: Wild Force,0.21,0.15,0.0,0.0,55.0,4.0,6.9,8.0,7495,2002.0,Action,THQ,Natsume,E
2331,HBO Boxing,0.21,0.12,0.0,0.01,26.0,7.0,4.0,5.0,7374,2000.0,Fighting,Acclaim Entertainment,Osiris Studios,E
1962,Final Fight One,0.21,0.09,0.08,0.0,82.0,16.0,7.8,8.0,7479,2001.0,Fighting,Ubisoft,Sun-Tec,E
3532,Mortal Kombat: Special Forces,0.21,0.12,0.0,0.01,28.0,7.0,2.4,17.0,7457,2000.0,Fighting,Midway Games,Midway,M
365,Bass Pro Shops: The Strike,0.21,0.2,0.0,0.02,63.0,4.0,5.8,5.0,7377,2009.0,Sports,XS Games,Piranha Games,E
4404,Psychonauts,0.21,0.14,0.0,0.01,87.0,87.0,8.85,132.0,9887,2005.0,Platform,THQ,Double Fine Productions,T
4405,Psychonauts,0.21,0.14,0.0,0.01,87.0,87.0,8.85,132.0,10909,2005.0,Platform,Majesco Entertainment,BudCat,T
5981,The Wolf Among Us,0.21,0.1,0.0,0.04,83.0,6.0,8.4,259.0,7408,2014.0,Adventure,Telltale Games,Telltale Games,M
549,Blood Bowl,0.2,0.15,0.0,0.01,66.5,62.0,5.8,76.0,8462,2009.0,Sports,Focus Home Interactive,Cyanide,T
3873,NHL FaceOff 2001,0.2,0.1,0.0,0.02,57.0,11.0,4.0,4.0,7707,2001.0,Sports,Sony Computer Entertainment,989 Sports,E
3868,NHL 2K7,0.2,0.18,0.0,0.02,78.5,75.0,7.25,171.0,9670,2006.0,Sports,Take-Two Interactive,Kush Games,E10+
542,Bleach: The 3rd Phantom,0.2,0.1,0.07,0.01,59.0,28.0,8.0,10.0,7683,2008.0,Role-Playing,Sega,"Sega, Tom Create",T
1087,Dark Messiah of Might and Magic Elements,0.2,0.16,0.01,0.02,52.0,27.0,7.0,48.0,7572,2008.0,Role-Playing,Ubisoft,Ubisoft Annecy,M
3869,NHL 2K7,0.2,0.18,0.0,0.02,78.5,75.0,7.25,171.0,11372,2006.0,Sports,Take-Two Interactive,Kush Games,E10+
2416,Harvest Moon: More Friends of Mineral Town,0.2,0.14,0.0,0.0,82.0,8.0,9.2,40.0,7557,2003.0,Simulation,Ubisoft,TOSE,E
5972,The Witch and the Hundred Knight,0.2,0.07,0.1,0.02,53.0,44.0,7.5,80.0,7553,2013.0,Role-Playing,Nippon Ichi Software,Nippon Ichi Software,T
4852,Scribblenauts Unmasked: A DC Comics Adventure,0.2,0.18,0.0,0.02,69.5,24.0,6.25,59.0,10568,2013.0,Puzzle,Warner Bros. Interactive Entertainment,5TH Cell,E10+
1102,DarkStar One: Broken Alliance,0.2,0.11,0.0,0.02,63.0,33.0,7.2,19.0,7583,2010.0,Simulation,Kalypso Media,Gaming Minds Studios,T
4853,Scribblenauts Unmasked: A DC Comics Adventure,0.2,0.18,0.0,0.02,69.5,24.0,6.25,59.0,10592,2013.0,Puzzle,Warner Bros. Interactive Entertainment,5TH Cell,E10+
574,Body and Brain Connection,0.2,0.1,0.0,0.02,57.0,33.0,4.8,4.0,7590,2010.0,Misc,Namco Bandai Games,Namco Bandai Games,E
4723,Rugby 15,0.2,0.07,0.0,0.03,19.5,9.0,3.25,95.0,10016,2015.0,Sports,Bigben Interactive,HB Studios Multimedia,E
4724,Rugby 15,0.2,0.07,0.0,0.03,19.5,9.0,3.25,95.0,11223,2015.0,Sports,Bigben Interactive,HB Studios Multimedia,E
550,Blood Bowl,0.2,0.15,0.0,0.01,66.5,62.0,5.8,76.0,13733,2009.0,Sports,Focus Home Interactive,Cyanide,T
3395,Metal Slug Anthology,0.2,0.13999999999999999,0.03,0.02,77.0,84.0,7.833333333333333,63.0,16290,2007.0,Shooter,Ignition Entertainment,Terminal Reality,T
3394,Metal Slug Anthology,0.2,0.13999999999999999,0.03,0.02,77.0,84.0,7.833333333333333,63.0,13100,2007.0,Shooter,Ignition Entertainment,Terminal Reality,T
3393,Metal Slug Anthology,0.2,0.13999999999999999,0.03,0.02,77.0,84.0,7.833333333333333,63.0,9141,2006.0,Shooter,Ignition Entertainment,Terminal Reality,T
1502,Dungeon Hunter Alliance,0.2,0.07,0.0,0.03,49.0,34.0,6.4,61.0,7663,2012.0,Action,Ubisoft,Ubisoft,T
531,Blazblue: Continuum Shift Extend,0.2,0.03,0.11,0.02,78.0,34.0,7.5,124.0,11137,2011.0,Fighting,PQube,Arc System Works,T
206,Arcana Heart 3,0.2,0.04,0.1,0.02,73.0,10.0,7.5,27.0,7701,2011.0,Fighting,PQube,Examu,T
1591,EVE Online,0.2,0.0,0.0,0.01,69.0,22.0,7.5,280.0,7520,2003.0,Role-Playing,CCP,CCP,T
530,Blazblue: Continuum Shift Extend,0.2,0.03,0.11,0.02,78.0,34.0,7.5,124.0,10270,2011.0,Fighting,PQube,Arc System Works,T
5677,The Con,0.2,0.18,0.0,0.02,63.0,37.0,7.3,16.0,7544,2005.0,Fighting,Sony Computer Entertainment,"SCEA, Think and Feel",T
1886,Fatal Frame,0.2,0.11000000000000001,0.0,0.02,75.5,39.0,8.75,88.0,12700,2002.0,Action,Tecmo Koei,Tecmo,T
1885,Fatal Frame,0.2,0.11000000000000001,0.0,0.02,75.5,39.0,8.75,88.0,9010,2001.0,Action,Wanadoo,Tecmo,T
4203,Phantasy Star Online,0.2,0.0,0.2,0.0,89.0,21.0,9.1,33.0,7521,2000.0,Role-Playing,Sega,Sonic Team,T
1985,FlatOut 2,0.2,0.11,0.0,0.02,73.0,82.0,7.4,35.0,8617,2006.0,Racing,Empire Interactive,Bugbear,T
3014,MC Groovz Dance Craze,0.2,0.15,0.0,0.01,42.0,8.0,6.8,9.0,7685,2004.0,Misc,Mad Catz,Mad Catz,E
1986,FlatOut 2,0.2,0.11,0.0,0.02,73.0,82.0,7.4,35.0,13573,2006.0,Racing,Empire Interactive,Bugbear,T
5589,Tekken 3D: Prime Edition,0.2,0.06,0.05,0.01,64.0,42.0,5.9,39.0,7618,2012.0,Fighting,Nintendo,Arika,T
4162,Pac-Man and the Ghostly Adventures 2,0.2,0.1,0.0,0.03,59.5,18.0,6.4,14.0,10856,2014.0,Adventure,Namco Bandai Games,Vicious Cycle,E10+
4161,Pac-Man and the Ghostly Adventures 2,0.2,0.1,0.0,0.03,59.5,18.0,6.4,14.0,10400,2014.0,Adventure,Namco Bandai Games,Vicious Cycle,E10+
362,Baroque,0.2,0.12000000000000001,0.02,0.02,55.0,28.0,8.45,68.0,9617,2007.0,Role-Playing,Rising Star Games,Sting,T
363,Baroque,0.2,0.12000000000000001,0.02,0.02,55.0,28.0,8.45,68.0,11771,2008.0,Role-Playing,Rising Star Games,Sting,T
5539,Taiko Drum Master,0.2,0.1,0.0,0.03,77.0,35.0,8.1,8.0,7659,2004.0,Misc,Namco Bandai Games,Namco,E
3199,Mana Khemia 2: Fall of Alchemy,0.2,0.07,0.05,0.02,70.0,12.0,8.2,17.0,7708,2008.0,Role-Playing,Gust,Gust,T
5490,Supremacy MMA,0.2,0.12000000000000001,0.0,0.03,48.0,34.0,6.35,15.0,11453,2011.0,Fighting,505 Games,Kung Fu Factory,M
4630,Ridge Racer 6,0.2,0.1,0.07,0.01,74.0,65.0,7.1,28.0,7645,2005.0,Racing,Namco Bandai Games,Namco,E
5489,Supremacy MMA,0.2,0.12000000000000001,0.0,0.03,48.0,34.0,6.35,15.0,9782,2011.0,Fighting,505 Games,Kung Fu Factory,M
2896,Le Mans 24 Hours,0.2,0.09,0.02,0.02,75.0,19.0,7.6,9.0,7551,2001.0,Racing,Infogrames,Atari,E
6386,Untold Legends: Dark Kingdom,0.2,0.14,0.02,0.02,58.0,40.0,7.2,36.0,7689,2006.0,Role-Playing,Electronic Arts,Sony Online Entertainment,T
1001,Crazy Taxi 3: High Roller,0.2,0.14,0.02,0.01,69.0,33.0,8.5,13.0,7522,2002.0,Racing,Sega,Hitmaker,T
467,Beyblade G-Revolution,0.2,0.15,0.0,0.0,40.0,5.0,7.8,5.0,7502,2004.0,Action,Atari,Full Fat,E
2796,Kung Fu Rider,0.2,0.06,0.01,0.03,36.0,45.0,3.7,21.0,7581,2010.0,Action,Sony Computer Entertainment,SCE Japan Studio,E10+
889,Code of Princess,0.2,0.16,0.03,0.01,67.0,38.0,7.6,73.0,7565,2012.0,Action,Agatsuma Entertainment,Studio Saizensen,T
5436,Suikoden Tactics,0.2,0.06,0.07,0.02,68.0,31.0,8.6,17.0,7517,2005.0,Strategy,Konami Digital Entertainment,Konami,T
5731,The Great Escape,0.2,0.1,0.0,0.02,57.0,19.0,8.0,21.0,7709,2003.0,Action,SCi,Pivotal Games,T
513,Blades of Time,0.2,0.11000000000000001,0.01,0.02,52.5,42.0,6.85,52.0,10492,2012.0,Action,Konami Digital Entertainment,Gaijin Entertainment,M
5734,The Guy Game,0.2,0.12000000000000001,0.0,0.02,47.5,40.0,6.050000000000001,20.0,9334,2004.0,Misc,Gathering of Developers,Top Heavy Studios,M
5735,The Guy Game,0.2,0.12000000000000001,0.0,0.02,47.5,40.0,6.050000000000001,20.0,12038,2004.0,Misc,Gathering of Developers,Top Heavy Studios,M
514,Blades of Time,0.2,0.11000000000000001,0.01,0.02,52.5,42.0,6.85,52.0,10741,2012.0,Action,Konami Digital Entertainment,Gaijin Entertainment,M
3469,Mobile Suit Gundam: Crossfire,0.2,0.06,0.14,0.01,33.0,31.0,5.1,47.0,7513,2006.0,Simulation,Namco Bandai Games,Bec,T
4255,Planet 51,0.2,0.17,0.0,0.02,53.0,6.0,5.8,4.0,7573,2009.0,Action,Sega,Pyro Studios,E
5108,Solatorobo: Red the Hunter,0.2,0.08,0.07,0.01,76.0,40.0,7.9,23.0,7706,2010.0,Role-Playing,Nintendo,CyberConnect2,E10+
1414,Dragon Ball Z: Harukanaru Densetsu,0.2,0.19,0.0,0.02,57.0,16.0,6.2,10.0,7556,2007.0,Role-Playing,Namco Bandai Games,Bec,E
772,Capcom Fighting Evolution,0.2,0.1,0.0,0.03,57.0,33.0,4.8,5.0,7505,2004.0,Fighting,Capcom,Capcom,T
2532,IHRA Drag Racing 2004,0.2,0.15,0.0,0.01,40.0,5.0,7.4,7.0,7614,2003.0,Racing,Bethesda Softworks,Bethesda Softworks,E
1336,Disney's Planes,0.2,0.14,0.0,0.02,51.0,10.0,5.3,9.0,7536,2013.0,Simulation,Disney Interactive Studios,Behaviour Interactive,E
3494,Monster Jam,0.2,0.18,0.0,0.02,43.0,9.0,6.4,5.0,7597,2007.0,Racing,Activision,Torus Games,E
5004,Silent Hill: Book of Memories,0.2,0.1,0.0,0.04,58.0,57.0,5.1,102.0,7674,2012.0,Action,Konami Digital Entertainment,WayForward,M
2567,Infinite Space,0.2,0.06,0.07,0.01,75.0,46.0,9.0,61.0,7598,2009.0,Role-Playing,Sega,PlatinumGames,T
1436,Dragon Ball: Revenge of King Piccolo,0.2,0.12,0.03,0.02,65.0,25.0,7.3,15.0,7592,2009.0,Action,Namco Bandai Games,Media Vision,E10+
1189,Death Jr.,0.19,0.17,0.0,0.01,61.0,40.0,7.3,21.0,7864,2005.0,Platform,Konami Digital Entertainment,Backbone Entertainment,T
1332,Disney's Magical Mirror Starring Mickey Mouse,0.19,0.15,0.0,0.01,50.0,9.0,8.9,10.0,7775,2002.0,Adventure,Nintendo,Capcom,E
390,Batman: Dark Tomorrow,0.19,0.14,0.0,0.0,27.0,27.0,3.4000000000000004,37.0,11560,2003.0,Action,Kemco,Kemco,T
3742,NCAA Final Four 2003,0.19,0.09,0.0,0.02,57.0,16.0,6.0,4.0,7753,2002.0,Sports,Sony Computer Entertainment,989 Sports,E
109,Alien Hominid,0.19,0.12000000000000001,0.0,0.01,78.0,75.0,8.4,28.0,10628,2004.0,Shooter,Zoo Digital Publishing,The Behemoth,T
760,Call of Juarez,0.19,0.14,0.0,0.01,71.5,62.0,7.35,269.0,8051,2007.0,Shooter,Ubisoft,Techland,M
6332,UEFA Euro 2004: Portugal,0.19,0.11000000000000001,0.0,0.02,75.0,42.0,7.25,27.0,9265,2004.0,Sports,Electronic Arts,EA Canada,E
761,Call of Juarez,0.19,0.14,0.0,0.01,71.5,62.0,7.35,269.0,16161,2006.0,Shooter,Ubisoft,Techland,M
2036,Frequency,0.19,0.09,0.0,0.02,83.0,26.0,9.0,29.0,7817,2001.0,Misc,Sony Computer Entertainment,Harmonix Music Systems,E
606,Bound By Flame,0.19,0.08,0.0,0.03,53.0,40.0,5.9,230.0,7756,2014.0,Role-Playing,Focus Home Interactive,Spiders,M
3402,Metro: Last Light,0.19,0.06,0.0,0.02,82.0,71.0,8.6,2654.0,7874,2013.0,Action,Deep Silver,4A Games,M
4086,One Piece: Unlimited Adventure,0.19,0.07,0.11,0.01,67.0,17.0,8.5,32.0,7918,2007.0,Adventure,Namco Bandai Games,Ganbarion,T
4662,Robin Hood: Defender of the Crown,0.19,0.09,0.0,0.02,59.0,18.0,5.6,5.0,7937,2003.0,Strategy,Capcom,Cinemaware,T
1137,Dead Island Definitive Collection,0.19,0.05,0.01,0.02,65.0,42.0,5.65,63.0,13001,2016.0,Action,Deep Silver,Techland,M
5267,SpongeBob SquigglePants 3D,0.19,0.13,0.0,0.02,64.0,8.0,6.0,8.0,7822,2011.0,Misc,THQ,WayForward,E
2327,Gungrave,0.19,0.09,0.0,0.02,65.0,28.0,8.6,16.0,7869,2002.0,Shooter,Activision,Seta Corporation,M
6333,UEFA Euro 2004: Portugal,0.19,0.11000000000000001,0.0,0.02,75.0,42.0,7.25,27.0,12936,2004.0,Sports,Electronic Arts,EA Canada,E
4438,R-Type Final,0.19,0.09,0.0,0.02,79.0,50.0,9.1,21.0,7941,2003.0,Shooter,Metro 3D,Irem,E
5271,Spore Hero Arena,0.19,0.18,0.0,0.01,49.0,11.0,2.6,8.0,7774,2009.0,Simulation,Electronic Arts,Full Fat,E
110,Alien Hominid,0.19,0.12000000000000001,0.0,0.01,78.0,75.0,8.4,28.0,10929,2004.0,Shooter,O3 Entertainment,The Behemoth,T
1136,Dead Island Definitive Collection,0.19,0.05,0.01,0.02,65.0,42.0,5.65,63.0,9225,2016.0,Action,Deep Silver,Techland,M
389,Batman: Dark Tomorrow,0.19,0.14,0.0,0.0,27.0,27.0,3.4000000000000004,37.0,10072,2003.0,Action,Kemco,HotGen,T
5763,The King of Fighters XI,0.19,0.07,0.04,0.02,75.0,30.0,8.5,15.0,7718,2006.0,Fighting,Ignition Entertainment,SNK Playmore,T
2161,Goblin Commander: Unleash the Horde,0.19,0.09,0.0,0.02,69.5,40.0,8.25,20.0,8280,2003.0,Strategy,Jaleco,Jaleco Entertainment,T
2162,Goblin Commander: Unleash the Horde,0.19,0.09,0.0,0.02,69.5,40.0,8.25,20.0,15829,2003.0,Strategy,Jaleco,Jaleco Entertainment,T
4657,Riviera: The Promised Land,0.19,0.14,0.02,0.01,72.0,37.0,8.45,38.0,11014,2006.0,Role-Playing,505 Games,Sting,T
4656,Riviera: The Promised Land,0.19,0.14,0.02,0.01,72.0,37.0,8.45,38.0,10491,2004.0,Role-Playing,Sting,Sting,T
3922,Naruto: Ninja Destiny,0.19,0.02,0.16,0.0,61.0,22.0,4.4,10.0,7852,2006.0,Fighting,Namco Bandai Games,Takara Tomy,T
4643,Rise of the Kasai,0.19,0.09,0.0,0.02,68.0,37.0,8.0,5.0,7904,2005.0,Action,Sony Computer Entertainment,BottleRocket Entertainment,M
1076,DanceMasters,0.19,0.15,0.02,0.01,63.0,30.0,5.9,7.0,7764,2010.0,Misc,Konami Digital Entertainment,GCP1,E10+
5432,Sudeki,0.19,0.14,0.0,0.01,72.0,75.0,8.4,49.0,7825,2004.0,Role-Playing,Microsoft Game Studios,Climax Group,M
844,Chibi-Robo! Park Patrol,0.19,0.0,0.19,0.0,78.0,14.0,7.5,13.0,7912,2007.0,Adventure,Unknown,Skip Ltd.,E
36,7 Days to Die,0.19,0.07,0.0,0.02,40.0,33.0,5.550000000000001,214.0,12864,2016.0,Action,Telltale Games,The Fun Pimps Entertainment LLC,M
6577,Way of the Samurai 4,0.19,0.0,0.16,0.01,58.0,25.0,6.5,15.0,7715,2011.0,Action,Nippon Ichi Software,Acquire,M
6562,Warriors: Legends of Troy,0.19,0.06,0.07,0.02,44.0,22.0,7.0,24.0,7961,2011.0,Action,Tecmo Koei,Tecmo Koei Canada,M
202,Arc Rise Fantasia,0.19,0.12,0.06,0.01,64.0,26.0,7.8,43.0,7828,2009.0,Role-Playing,Marvelous Interactive,"Image Epoch, Imageepoch",T
35,7 Days to Die,0.19,0.07,0.0,0.02,40.0,33.0,5.550000000000001,214.0,9198,2016.0,Action,Telltale Games,The Fun Pimps Entertainment LLC,M
1669,EverQuest Online Adventures: Frontiers,0.19,0.09,0.0,0.02,77.0,16.0,8.5,17.0,7973,2003.0,Role-Playing,Sony Online Entertainment,Sony Online Entertainment,T
6147,Tom Clancy's Splinter Cell: Essentials,0.19,0.17,0.0,0.02,58.0,37.0,7.5,39.0,7719,2006.0,Shooter,Ubisoft,Ubisoft,M
4055,No More Heroes: Heroes' Paradise,0.19,0.1,0.04,0.02,72.0,38.0,7.3,38.0,7746,2010.0,Action,Konami Digital Entertainment,FeelPlus,M
4059,Nostalgia,0.19,0.16,0.02,0.01,72.0,36.0,7.6,19.0,7910,2008.0,Role-Playing,Tecmo Koei,Matrix Software,E10+
2889,La Pucelle: Tactics,0.19,0.09,0.0,0.02,79.0,47.0,8.5,15.0,7962,2002.0,Role-Playing,Tecmo Koei,Nippon Ichi Software,T
1058,Dance Central: Spotlight,0.19,0.15,0.0,0.0,74.0,19.0,7.0,47.0,7959,2014.0,Misc,Microsoft Game Studios,Harmonix Music Systems,T
6274,Transworld Surf,0.19,0.09,0.0,0.02,76.0,15.0,8.5,6.0,7871,2002.0,Sports,Atari,Rockstar San Diego,T
4965,Shiren the Wanderer,0.19,0.08,0.11,0.01,71.0,21.0,7.6,5.0,7768,2008.0,Role-Playing,Sega,ChunSoft,T
5203,Spectrobes: Origins,0.19,0.16,0.0,0.01,71.0,22.0,8.4,16.0,7758,2009.0,Role-Playing,Disney Interactive Studios,Genki,E10+
1845,Family Guy,0.19,0.18,0.0,0.02,51.0,14.0,6.3,15.0,7724,2006.0,Action,Take-Two Interactive,High Voltage Software,M
1828,Fairy Fencer F,0.19,0.05,0.09,0.02,65.0,31.0,7.4,50.0,7975,2013.0,Role-Playing,Nippon Ichi Software,Compile Heart,T
4205,Phantasy Star Online Ver. 2,0.19,0.0,0.19,0.0,80.0,10.0,8.9,18.0,7978,2001.0,Role-Playing,Sega,Sonic Team,T
5643,The Ant Bully,0.19,0.13,0.0,0.02,48.5,31.0,2.8,11.0,10569,2006.0,Platform,Midway Games,Artificial Mind and Movement,E10+
5840,The Lord of the Rings: War in the North,0.19,0.05,0.0,0.03,66.0,21.0,7.1,289.0,7969,2011.0,Action,Warner Bros. Interactive Entertainment,Snowblind Studios,M
5602,Tenchu: Fatal Shadows,0.19,0.09,0.0,0.02,58.0,33.0,8.0,24.0,7872,2004.0,Action,Sega,K2 LLC,M
624,Breath of Fire: Dragon Quarter,0.19,0.09,0.0,0.02,78.0,28.0,6.9,35.0,7765,2002.0,Role-Playing,Capcom,Capcom,T
4874,Sega GT 2002,0.19,0.12,0.03,0.01,82.0,24.0,8.2,24.0,7947,2002.0,Racing,Sega,Wow Entertainment,E
5185,Space Invaders Extreme 2,0.19,0.17,0.0,0.01,82.0,38.0,7.1,8.0,7805,2009.0,Shooter,Square Enix,Taito Corporation,E
1917,Fighter Within,0.19,0.11,0.0,0.02,23.0,39.0,3.0,211.0,7791,2013.0,Fighting,Ubisoft,Ubisoft,T
622,Breath of Fire II,0.19,0.14,0.0,0.0,81.0,16.0,8.8,16.0,7732,2001.0,Role-Playing,Ubisoft,Capcom,E
1948,Final Fantasy XI,0.19,0.17,0.0,0.01,66.0,25.0,6.5,33.0,7786,2006.0,Role-Playing,Square Enix,Square Enix,T
5644,The Ant Bully,0.19,0.13,0.0,0.02,48.5,31.0,2.8,11.0,11187,2006.0,Platform,Midway Games,Artificial Mind and Movement,E10+
3009,Lunar Legend,0.19,0.14,0.0,0.0,79.0,20.0,7.8,8.0,7856,2002.0,Role-Playing,Media Rings,Magic Rings,E
1333,Disney's Meet the Robinsons,0.19,0.17,0.0,0.01,62.0,11.0,6.3,4.0,7966,2007.0,Action,Disney Interactive Studios,Buena Vista Games,E10+
5689,The Da Vinci Code,0.18000000000000002,0.1,0.0,0.02,53.0,77.0,5.4,29.0,13847,2006.0,Action,Take-Two Interactive,Double Helix Games,T
5688,The Da Vinci Code,0.18000000000000002,0.1,0.0,0.02,53.0,77.0,5.4,29.0,9102,2006.0,Action,Take-Two Interactive,Double Helix Games,T
645,Brothers: A Tale of Two Sons,0.18000000000000002,0.06,0.0,0.02,81.0,16.0,8.75,99.0,9242,2015.0,Adventure,505 Games,Starbreeze,T
646,Brothers: A Tale of Two Sons,0.18000000000000002,0.06,0.0,0.02,81.0,16.0,8.75,99.0,13644,2015.0,Adventure,505 Games,Starbreeze,T
349,Ball Breakers,0.18,0.1,0.0,0.01,68.0,10.0,5.3,4.0,8145,2000.0,Action,Take-Two Interactive,Lost Toys,E
229,Armored Core: Last Raven,0.18,0.05,0.08,0.01,59.0,16.0,8.9,14.0,8154,2005.0,Simulation,505 Games,From Software,T
5849,The Munchables,0.18,0.17,0.0,0.01,71.0,33.0,8.2,5.0,7991,2009.0,Action,Namco Bandai Games,Now Production,E
5717,The First Templar,0.18,0.12,0.0,0.02,54.5,40.0,6.05,86.0,11565,2011.0,Action,Kalypso Media,Haemimont,T
3549,MotoGP 14 ,0.18,0.04,0.0,0.03,73.0,28.0,6.4,26.0,8070,2014.0,Racing,Milestone S.r.l.,Milestone S.r.l,E
5716,The First Templar,0.18,0.12,0.0,0.02,54.5,40.0,6.05,86.0,10454,2011.0,Action,Kalypso Media,Haemimont,T
2698,K-1 World Grand Prix,0.18,0.04,0.1,0.01,67.0,24.0,9.0,7.0,8161,2002.0,Sports,Konami Digital Entertainment,Konami,T
1894,Fear Effect 2: Retro Helix,0.18,0.1,0.0,0.01,84.0,15.0,8.9,17.0,8033,2001.0,Action,Eidos Interactive,Kronos Digital Entertainment,M
162,Amplitude,0.18,0.09,0.0,0.02,86.0,35.0,8.8,26.0,8027,2003.0,Misc,Sony Computer Entertainment,Harmonix Music Systems,T
458,Ben 10 Ultimate Alien: Cosmic Destruction,0.18,0.1,0.0,0.02,51.0,5.0,5.3,4.0,8109,2010.0,Platform,D3Publisher,Papaya Studios,E10+
2828,LEGO Harry Potter: Years 5-7,0.18,0.07,0.0,0.03,64.0,19.0,6.8,21.0,8060,2012.0,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
566,Bloody Roar: Primal Fury,0.18,0.14,0.0,0.0,75.0,27.0,8.5,20.0,8054,2002.0,Fighting,Activision,Eighting/Raizing,T
880,Close Combat: First to Fight,0.18,0.14,0.0,0.01,69.0,46.0,7.8,10.0,7995,2005.0,Shooter,Take-Two Interactive,Destineer,T
2061,Full Auto 2: Battlelines,0.18,0.14,0.0,0.02,67.0,43.0,7.6,25.0,8180,2006.0,Racing,Sega,Pseudo Interactive,T
2665,Just Cause,0.18,0.11,0.01,0.01,71.66666666666667,101.0,7.466666666666666,299.0,9176,2006.0,Action,Eidos Interactive,Avalanche Studios,M
552,Blood Drive,0.18,0.16,0.0,0.02,43.5,32.0,6.75,15.0,10052,2010.0,Racing,Activision,Sidhe Interactive,M
6286,Trinity Universe,0.18,0.07,0.03,0.02,62.0,25.0,7.2,28.0,8140,2009.0,Role-Playing,Nippon Ichi Software,"Gust, Idea Factory",T
553,Blood Drive,0.18,0.16,0.0,0.02,43.5,32.0,6.75,15.0,11814,2010.0,Racing,Activision,Sidhe Interactive,M
3571,Mushroom Men: The Spore Wars,0.18,0.16,0.0,0.01,72.0,37.0,8.7,33.0,8057,2008.0,Action,SouthPeak Games,Red Fly Studio,E10+
2554,Indiana Jones and the Emperor's Tomb,0.18,0.14,0.0,0.01,73.0,43.0,8.6,17.0,7996,2003.0,Action,LucasArts,Double Helix Games,T
2666,Just Cause,0.18,0.11,0.01,0.01,71.66666666666667,101.0,7.466666666666666,299.0,15872,2006.0,Action,Eidos Interactive,Avalanche Studios,M
6402,Valhalla Knights 3,0.18,0.04,0.12,0.01,48.0,19.0,6.8,56.0,8084,2013.0,Role-Playing,Xseed Games,K2,M
6777,Ys: The Ark of Napishtim,0.18,0.11000000000000001,0.0,0.02,68.0,64.0,8.05,27.0,9360,2005.0,Role-Playing,Konami Digital Entertainment,Falcom,T
5037,Siren,0.18,0.09,0.0,0.02,72.0,48.0,7.8,41.0,8007,2003.0,Adventure,Sony Computer Entertainment,SCE Japan Studio,M
2438,Heavy Fire: Afghanistan,0.18,0.17,0.0,0.02,39.0,5.0,3.3,16.0,8006,2011.0,Shooter,Unknown,Teyon,T
2667,Just Cause,0.18,0.11,0.01,0.01,71.66666666666667,101.0,7.466666666666666,299.0,16052,2006.0,Action,Eidos Interactive,Avalanche Studios,M
4919,Shape Up,0.18,0.08,0.0,0.01,58.0,6.0,8.3,28.0,8013,2014.0,Misc,Ubisoft,Ubisoft Montreal,E
4799,Saint Seiya: Soldiers' Soul,0.18,0.0,0.04,0.02,59.0,30.0,7.8,45.0,8058,2015.0,Fighting,Namco Bandai Games,Dimps Corporation,T
6420,Velvet Assassin,0.18,0.14,0.01,0.01,56.0,46.0,7.1,55.0,8194,2009.0,Shooter,DTP Entertainment,"Replay Studios, ML Enterprises",M
6778,Ys: The Ark of Napishtim,0.18,0.11000000000000001,0.0,0.02,68.0,64.0,8.05,27.0,13382,2006.0,Role-Playing,Konami Digital Entertainment,Konami Software Shanghai,E10+
6685,Worms Forts: Under Siege,0.18,0.1,0.0,0.01,65.0,36.0,8.0,21.0,10173,2004.0,Strategy,Acclaim Entertainment,Team 17,T
1166,Dead or Alive Paradise,0.18,0.07,0.07,0.02,38.0,34.0,5.6,37.0,8201,2010.0,Misc,Ubisoft Annecy,"Team Ninja, Tecmo",M
827,Cel Damage,0.18,0.14,0.0,0.0,66.0,36.0,7.6,18.0,12362,2002.0,Racing,Electronic Arts,Pseudo Interactive,T
6344,UFC: Sudden Impact,0.18,0.09,0.0,0.02,54.0,29.0,7.7,7.0,8175,2004.0,Fighting,Global Star,Opus,T
2340,Half-Minute Hero,0.18,0.08,0.07,0.01,84.0,41.0,7.8,38.0,8096,2009.0,Role-Playing,Rising Star Games,Opus,E10+
6801,Zumba Fitness Rush,0.18,0.0,0.0,0.02,73.0,7.0,6.2,5.0,8050,2012.0,Sports,505 Games,"Majesco Games, Majesco",E10+
5252,Splatterhouse,0.18,0.14,0.0,0.01,62.0,51.0,7.6,60.0,8147,2010.0,Action,Namco Bandai Games,"Namco Bandai Games America, Namco Bandai Games",M
3900,Naruto Shippuden: Dragon Blade Chronicles,0.18,0.11,0.05,0.01,38.0,14.0,3.0,12.0,8165,2009.0,Action,505 Games,"Eighting, Takara Tomy",E10+
4837,Samurai Warriors: State of War,0.18,0.07,0.11,0.01,64.0,30.0,6.4,8.0,7983,2005.0,Action,Tecmo Koei,Omega Force,T
826,Cel Damage,0.18,0.14,0.0,0.0,66.0,36.0,7.6,18.0,9777,2001.0,Racing,Electronic Arts,Pseudo Interactive,T
5173,SoulCalibur Legends,0.18,0.16,0.0,0.01,52.0,35.0,5.7,24.0,8114,2007.0,Action,Namco Bandai Games,Namco Bandai Games,T
5624,Test Drive Off-Road Wide Open,0.18,0.15,0.0,0.01,64.0,21.0,8.3,9.0,8076,2001.0,Racing,Infogrames,Rockstar San Diego,E
